"word","time","question","origin"
"tur1","from_1251_1300","0","Turkic_Before895_Chuvash"
"túr1","from_1501_1550","?","Ancient_Finno_Ugric"
"tur2","from_1501_1550","0","Turkic_Before895_inGeneral"
"túr2","from_1151_1200","0","Slavic_Southern_Slovenian"
"túra","from_1851_1900","0","InternalDevelopment_Formed_Abstraction"
"turbán","from_1601_1650","0","Wanderwort"
"turbékol","from_1751_1800","0","InternalDevelopment_Created_Onomatopoetic"
"turbina","from_1851_1900","0","Internationalisms"
"turbolya","from_1501_1550","?","Slavic_Western_Slovak"
"turbolya","from_1501_1550","?","Slavic_Southern_Croatian_Serbian"
"turcsi","from_1801_1850","0","InternalDevelopment_Formed_Derivation"
"turha","from_1551_1600","0","UnknownOrigin"
"turista","from_1751_1800","0","Internationalisms"
"türkiz","from_1501_1550","0","Wanderwort"
"turné","from_1851_1900","0","Internationalisms"
"turnus","from_1851_1900","0","InternalDevelopment_LoanTranslation_Latin_Derivation"
"túró","from_1151_1200",NA,NA
"turpisság","from_1551_1600","0","InternalDevelopment_Formed_Derivation"
"turul","from_1201_1250","0","Turkic_Before895_inGeneral"
"tus1","from_1751_1800","0","Germanic_inGeneral"
"tus2","from_1751_1800","0","Germanic_Austrian"
"tus3","from_1801_1850","0","InternalDevelopment_Formed_Derivation"
"tus4","from_1851_1900","0","NewLatin_French"
"tus5","from_1851_1900","0","Germanic_Viennese"
"tusakodik","from_1501_1550","?","InternalDevelopment_Formed_Derivation"
"tüske","from_1401_1500","0","InternalDevelopment_Formed_Derivation"
"tuskó","from_1401_1500","?","InternalDevelopment_Formed_Derivation"
"tüsszent","from_1551_1600","0","InternalDevelopment_Created_Onomatopoetic"
"tüstént","from_1601_1650","0","InternalDevelopment_Formed_FixParadigm"
"túsz","from_1251_1300","0","UnknownOrigin"
"tuszkol","from_1751_1800","0","InternalDevelopment_Formed_Derivation"
"tüszo","from_1501_1550","0","Wanderwort"
"tutaj","from_1551_1600","0","UnknownOrigin"
"tuti","from_1901_1950","0","Germanic_Viennese"
"tütü","from_1701_1750","0","InternalDevelopment_Created_Onomatopoetic"
"tutyimutyi","from_1801_1850","0","InternalDevelopment_Formed_Compound"
"tuz1","from_1501_1550","0","InternalDevelopment_Formed_Derivation"
"tuz2","from_1351_1400","0","Ancient_Ugric"
"tüzetes","from_1801_1850","0","InternalDevelopment_Formed_Derivation"
"tuzfal","from_1751_1800","0","InternalDevelopment_LoanTranslation_German_Compound"
"túzok","from_1301_1350","?","Turkic_Before895_inGeneral"
"túzok","from_1301_1350","0","Turkic_Before895_nonChuvash"
"tyúk","from_1151_1200","0","Turkic_Before895_Chuvash"
"tyúkszem1","from_1501_1550","0","InternalDevelopment_Formed_Compound"
"tyúkszem2","from_1551_1600","0","InternalDevelopment_LoanTranslation_Latin_Compound"
"uborka","from_1401_1500","?","Slavic_Western_Slovak"
"uborka","from_1401_1500","?","Slavic_Southern_inGeneral"
"uborkafa","from_1651_1700","0","InternalDevelopment_Formed_Compound"
"uborkaszezon","from_1851_1900","0","InternalDevelopment_LoanTranslation_German_Compound"
"uccu","from_1751_1800","?","InternalDevelopment_Formed_Derivation"
"ücsörög","from_1901_1950","0","InternalDevelopment_Formed_Derivation"
"üdül","from_1551_1600","0","InternalDevelopment_Formed_Derivation"
"udvar","from_1051_1100","0","Slavic_inGeneral"
"udvarnok","from_1051_1100","0","Slavic_inGeneral"
"üdvözít","from_1201_1250","0","InternalDevelopment_Formed_Derivation"
"üdvözlégy","from_1801_1850",NA,NA
"üdvözöl","from_1401_1500","0","InternalDevelopment_Formed_Derivation"
"ufó","after_1951","0","Internationalisms"
"ugar","from_1251_1300","?","Slavic_Southern_inGeneral"
"ugat","from_1351_1400","0","InternalDevelopment_Created_Onomatopoetic"
"üget","from_1351_1400","0","InternalDevelopment_Formed_Derivation"
"ugor","from_1851_1900","0","Internationalisms"
"ugrabugrál","from_1851_1900","0","InternalDevelopment_Formed_Compound"
"ugrifüles","from_1801_1850","0","InternalDevelopment_Formed_Compound"
"ugrik","from_1501_1550","0","UnknownOrigin"
"úgy","from_1201_1250",NA,NA
"ügy1","from_1001_1050","?","Ancient_Finno_Ugric"
"ügy1","from_1001_1050","0","ContestedOrigin"
"ügy2","from_1201_1250","?","Ancient_Finno_Ugric"
"ugyanott","from_1501_1550","0","InternalDevelopment_Formed_Compound"
"ugye","from_1551_1600","0","InternalDevelopment_Formed_Compound"
"ügyefogyott","from_1551_1600","0","InternalDevelopment_Formed_Compound"
"ügyvéd","from_1801_1850","0","InternalDevelopment_Formed_Compound"
"ügyvéd","from_1801_1850","0","InternalDevelopment_ConsciouslyFormed_inGeneral"
"uhu","from_1801_1850","0","InternalDevelopment_Created_Onomatopoetic"
"új","from_1151_1200","0","Ancient_Finno_Ugric"
"újfent","from_1801_1850","0","InternalDevelopment_Formed_Compound"
"ujj1","from_1351_1400",NA,NA
"ujj2","from_1401_1500","0","ContestedOrigin"
"ujjong","from_1801_1850","0","InternalDevelopment_Created_Onomatopoetic"
"ük","from_1201_1250","0","Ancient_Finno_Ugric"
"ukáz","from_1701_1750","0","Slavic_Eastern_Russian"
"ukmukfukk","from_1901_1950","0","InternalDevelopment_Formed_TwinWords"
"ukrán","from_1901_1950","0","InternalDevelopment_Formed_Derivation"
"ül1","from_1101_1150","0","UnknownOrigin"
"ül2","from_1401_1500","?","InternalDevelopment_Formed_Derivation"
"üldöz","from_1401_1500","0","InternalDevelopment_Formed_Derivation"
"üllo","from_1101_1150","0","InternalDevelopment_Formed_ShiftofWordType"
"ultimátum","from_1751_1800","0","Internationalisms"
"ultimó","from_1801_1850","0","InternalDevelopment_Formed_ShiftofWordType"
"un","from_1301_1350","0","UnknownOrigin"
"uncia","from_1501_1550","0","Latin_inGeneral"
"undok","from_1401_1500","0","InternalDevelopment_Formed_Derivation"
"undorodik","from_1601_1650","0","InternalDevelopment_Formed_Derivation"
"uniformis","from_1751_1800","0","Latin_inGeneral"
"unitárius","from_1601_1650","0","Latin_inGeneral"
"unka","from_1801_1850","0","Germanic_inGeneral"
"ünnep","from_1351_1400","0","InternalDevelopment_Formed_Compound"
"üno","from_1151_1200","0","Turkic_Before895_inGeneral"
"unoka","from_1201_1250","0","Slavic_inGeneral"
"unokabátya","from_1751_1800","0","InternalDevelopment_Formed_Compound"
"unszol","from_1351_1400","?","InternalDevelopment_Formed_Derivation"
"úr","from_1001_1050","?","Turkic_Before895_inGeneral"
"úr","from_1001_1050","0","ContestedOrigin"
"úr","from_1001_1050","?","Ancient_Finno_Ugric"
"üreg","from_1101_1150","0","InternalDevelopment_Formed_Derivation"
"ürge","from_1401_1500","?","Turkic_Before895_inGeneral"
"urmérték","from_1801_1850","0","InternalDevelopment_LoanTranslation_German_Compound"
"urna","from_1651_1700","0","Latin_inGeneral"
"üröm","from_1201_1250","?","Turkic_Before895_inGeneral"
"ürü","from_1351_1400","0","Turkic_Before895_inGeneral"
"ürügy","from_1601_1650",NA,NA
"úrvacsora","from_1551_1600","0","InternalDevelopment_Formed_Compound"
"üst","from_1351_1400","0","UnknownOrigin"
"üstök","from_1401_1500","0","UnknownOrigin"
"uszály","from_1801_1850","0","InternalDevelopment_ConsciouslyFormed_inGeneral"
"úszik","from_1101_1150",NA,NA
"uszít","from_1551_1600","?","InternalDevelopment_Formed_Derivation"
"uszkár","from_1801_1850","0","InternalDevelopment_ConsciouslyFormed_inGeneral"
"üszo","from_1351_1400","?","Ancient_Ugric"
"üszög","from_1351_1400","0","UnknownOrigin"
"út","from_1051_1100","0","Ancient_Ugric"
"üt","from_1201_1250","?","Ancient_Finno_Ugric"
"utal","from_1401_1500","0","InternalDevelopment_Formed_Derivation"
"utál","from_1201_1250","?","Ancient_Ugric"
"után","from_1351_1400","0","InternalDevelopment_Formed_FixParadigm"
"utasít","from_1701_1750","0","InternalDevelopment_Formed_Derivation"
"utca","from_1301_1350","0","Slavic_inGeneral"
"üteg","from_1801_1850","0","InternalDevelopment_ConsciouslyFormed_inGeneral"
"ütem","from_1801_1850","0","InternalDevelopment_ConsciouslyFormed_inGeneral"
"utó","from_1401_1500","0","InternalDevelopment_Formed_Derivation"
"utód","from_1801_1850","0","InternalDevelopment_ConsciouslyFormed_inGeneral"
"utófájdalom","from_1751_1800","0","InternalDevelopment_LoanTranslation_German_Compound"
"utol","from_1401_1500","0","InternalDevelopment_Formed_FixParadigm"
"utoljára","from_1651_1700","0","InternalDevelopment_Formed_FixParadigm"
"utolsó","from_1351_1400","0","InternalDevelopment_Formed_Derivation"
"útonálló","from_1651_1700","0","InternalDevelopment_Formed_Compound"
"utópia","from_1751_1800","0","Internationalisms"
"útszéli","from_1801_1850","0","InternalDevelopment_Formed_Derivation"
"úttöro","from_1801_1850","0","InternalDevelopment_Formed_Compound"
"üveg","from_1351_1400","?","Iranian_forExampleAlanian"
"üvölt","from_1351_1400","0","InternalDevelopment_Created_Onomatopoetic"
"uz","from_1351_1400","?","Ancient_Ugric"
"üzbég","from_1801_1850","0","Internationalisms"
"üzekedik","from_1601_1650","0","InternalDevelopment_Formed_Derivation"
"üzelem","from_1801_1850","0","InternalDevelopment_ConsciouslyFormed_inGeneral"
"üzem","from_1851_1900","0","InternalDevelopment_ConsciouslyFormed_inGeneral"
"üzen","from_1351_1400","?","InternalDevelopment_Formed_Derivation"
"üzér","from_1801_1850","0","InternalDevelopment_ConsciouslyFormed_inGeneral"
"üzlet","from_1801_1850","0","InternalDevelopment_ConsciouslyFormed_inGeneral"
"uzsgyi","from_1751_1800","?","Romani"
"uzsonna","from_1351_1400","0","Slavic_inGeneral"
"uzsora","from_1351_1400","0","Latin_inGeneral"
"vacak","from_1801_1850","0","InternalDevelopment_Formed_Paronym"
"vacillál","from_1601_1650","0","Latin_inGeneral"
"vackor","from_1651_1700","0","UnknownOrigin"
"vacog","from_1351_1400","0","InternalDevelopment_Created_Onomatopoetic"
"vacok","from_1501_1550",NA,NA
"vacsora","from_1351_1400","0","Slavic_inGeneral"
"vad","from_1101_1150","0","Ancient_Finno_Ugric"
"vádli","from_1801_1850","0","Germanic_Bavarian"
"vádol","from_1251_1300","?","Slavic_Southern_Bulgarian"
"vadon","from_1301_1350","0","InternalDevelopment_Formed_Derivation"
"vadonatúj","from_1751_1800","0","InternalDevelopment_Formed_Compound"
"vadvíz","from_1251_1300","0","InternalDevelopment_Formed_Compound"
"vág","from_1301_1350","?","Ancient_Ugric"
"vagány","from_1701_1750","0","NewLatin_French"
"vágány","from_1751_1800","0","InternalDevelopment_Formed_Derivation"
"vágóhíd","from_1501_1550","0","InternalDevelopment_LoanTranslation_German_Compound"
"vagon","from_1801_1850","0","Germanic_inGeneral"
"vágtat","from_1751_1800","0","InternalDevelopment_Formed_Derivation"
"vagy","from_1351_1400","0","InternalDevelopment_Formed_ShiftofWordType"
"vágyik","from_1201_1250","0","UnknownOrigin"
"vagyis","from_1701_1750","0","InternalDevelopment_Formed_Compound"
"vagyon","from_1101_1150","0","InternalDevelopment_Formed_ShiftofWordType"
"vaj","from_1001_1050","0","Ancient_Finno_Ugric"
"váj","from_1251_1300","?","Turkic_Before895_inGeneral"
"váj","from_1251_1300","0","ContestedOrigin"
"vajákol","from_1651_1700","0","InternalDevelopment_Formed_Derivation"
"vajda","before_1000","?","Slavic_Eastern_Russian"
"vájdling","from_1801_1850","0","Germanic_Bavarian"
"vajon","from_1401_1500",NA,NA
"vajúdik","from_1401_1500","0","InternalDevelopment_Formed_Derivation"
"vak","from_1101_1150","0","UnknownOrigin"
"vakablak","from_1501_1550","0","InternalDevelopment_Formed_Compound"
"vakáció","from_1601_1650","0","Latin_inGeneral"
"vakar","from_1351_1400",NA,NA
"vakkant","from_1801_1850","0","InternalDevelopment_Created_Onomatopoetic"
"vakmero","from_1351_1400","0","InternalDevelopment_Formed_Compound"
"vakol","from_1551_1600","?","Germanic_inGeneral"
"vakondok","from_1351_1400","0","InternalDevelopment_Formed_Derivation"
"valag","from_1401_1500","0","UnknownOrigin"
"valaki","from_1351_1400","0","InternalDevelopment_Formed_Compound"
"választ","from_1251_1300","0","InternalDevelopment_Formed_Derivation"
"válaszút","from_1301_1350","0","InternalDevelopment_Formed_Compound"
"valcer","from_1751_1800","0","Germanic_Austrian"
"válfaj","from_1801_1850","0","InternalDevelopment_ConsciouslyFormed_inGeneral"
"válfaj","from_1801_1850","0","InternalDevelopment_Formed_Compound"
"válik","from_1251_1300","0","Ancient_Finno_Ugric"
"vall","from_1351_1400","0","InternalDevelopment_Formed_Paronym"
"váll","from_1351_1400","0","Ancient_Finno_Ugric"
"vállal","from_1601_1650","0","InternalDevelopment_Formed_Derivation"
"vallon","from_1401_1500","0","Wanderwort"
"való","from_1751_1800","0","InternalDevelopment_Formed_Derivation"
"valószínu","from_1801_1850","0","InternalDevelopment_LoanTranslation_German_Compound"
"válság","from_1801_1850","0","InternalDevelopment_ConsciouslyFormed_inGeneral"
"vált","from_1101_1150","0","InternalDevelopment_Formed_Derivation"
"váltig","from_1501_1550","0","InternalDevelopment_Formed_FixParadigm"
"váltó","from_1801_1850",NA,NA
"valuta","from_1801_1850","0","Internationalisms"
"vályog","from_1651_1700","?","Slavic_Eastern_Ukrainian"
"vályog","from_1651_1700","?","Slavic_Western_Slovak"
"vályú","from_1101_1150","?","Turkic_Before895_Chuvash"
"vám","from_1101_1150","0","Iranian_forExampleAlanian"
"vámpír","from_1751_1800","0","Internationalisms"
"van","from_1101_1150","0","Ancient_Finno_Ugric"
"vandál","from_1551_1600","0","Latin_inGeneral"
"vándorol","from_1501_1550","0","Germanic_UpperGerman"
"vanília","from_1701_1750","0","Wanderwort"
"vánkos","from_1351_1400","0","Germanic_UpperGerman"
"vánszorog","from_1601_1650","0","InternalDevelopment_Formed_Derivation"
"ványad","from_1651_1700","0","InternalDevelopment_Formed_Derivation"
"vápa","from_1251_1300","?","Slavic_inGeneral"
"var","from_1351_1400",NA,NA
"vár1","from_1151_1200","0","Ancient_Ugric"
"vár2","from_1051_1100","0","Iranian_forExampleAlanian"
"varádics","from_1351_1400","?","Slavic_Southern_inGeneral"
"varangy","from_1751_1800","0","InternalDevelopment_Formed_Derivation"
"varázs","from_1401_1500","0","InternalDevelopment_Formed_Derivation"
"varég","from_1101_1150","0","Wanderwort"
"varég","from_1101_1150","0","InternalDevelopment_Formed_fromProperNoun"
"varga","from_1351_1400","?","InternalDevelopment_Formed_ShiftofWordType"
"vargabetu","from_1751_1800","0","InternalDevelopment_Formed_Compound"
"vargánya","from_1551_1600","?","Slavic_Southern_Croatian_Serbian"
"varjú","from_1101_1150",NA,NA
"varkocs","from_1801_1850","0","Slavic_Western_Slovak"
"vármegye","from_1301_1350","0","InternalDevelopment_Formed_Compound"
"város","from_1151_1200","0","InternalDevelopment_Formed_Derivation"
"varr","from_1201_1250","0","Ancient_Finno_Ugric"
"varsa","from_1201_1250","0","Slavic_inGeneral"
"vas","from_1101_1150",NA,NA
"vásár","from_1051_1100","?","Iranian_forExampleAlanian"
"vásárfia","from_1651_1700","0","InternalDevelopment_Formed_Compound"
"vasárnap","from_1401_1500","0","InternalDevelopment_Formed_Compound"
"vásik","from_1401_1500","?","Ancient_Finno_Ugric"
"vaskalapos","from_1801_1850","0","InternalDevelopment_Formed_Compound"
"vaskos","from_1701_1750","?","InternalDevelopment_Formed_Derivation"
"vasmacska","from_1351_1400","0","InternalDevelopment_Formed_Compound"
"vastag","from_1401_1500","?","InternalDevelopment_Formed_Derivation"
"vasút","from_1801_1850","0","InternalDevelopment_LoanTranslation_German_Compound"
"vászon","from_1401_1500","?","Iranian_forExampleAlanian"
"vászoncseléd","from_1801_1850","0","InternalDevelopment_Formed_Compound"
"vatelin","from_1901_1950","0","Germanic_inGeneral"
"vatta","from_1801_1850","0","Germanic_inGeneral"
"váz","from_1401_1500","0","UnknownOrigin"
"váza","from_1751_1800","0","Internationalisms"
"vazallus","from_1651_1700","0","Latin_inGeneral"
"vazelin","from_1851_1900","0","Internationalisms"
"vécé","from_1901_1950","0","InternalDevelopment_Formed_LetterWords"
"vecsernye","from_1401_1500","0","Slavic_inGeneral"
"véd","from_1401_1500","0","Ancient_Finno_Ugric"
"vedel","from_1751_1800","?","InternalDevelopment_Formed_Derivation"
"védjegy","from_1851_1900","0","InternalDevelopment_LoanTranslation_German_Compound"
"vedlik","from_1751_1800","0","InternalDevelopment_Formed_Derivation"
"vég","from_1051_1100","?","Ancient_Finno_Ugric"
"vegetál","from_1751_1800","0","Latin_inGeneral"
"végett","from_1551_1600","0","InternalDevelopment_Formed_FixParadigm"
"végig","from_1351_1400","0","InternalDevelopment_Formed_FixParadigm"
"vegyít","from_1651_1700","0","InternalDevelopment_ConsciouslyFormed_inGeneral"
"vegytan","from_1801_1850","0","InternalDevelopment_Formed_Compound"
"vegytan","from_1801_1850","0","InternalDevelopment_ConsciouslyFormed_inGeneral"
"vehemens","from_1801_1850","0","Latin_inGeneral"
"vejsze","from_1051_1100","?","Ancient_Finno_Ugric"
"véka","from_1351_1400","?","Slavic_Eastern_Russian"
"vekker","from_1851_1900","0","Germanic_Austrian"
"vekni","from_1851_1900","0","Germanic_Bavarian"
"vékony","from_1351_1400","0","Ancient_Finno_Ugric"
"vél","from_1401_1500","?","Ancient_Finno_Ugric"
"vele","from_1201_1250","0","InternalDevelopment_Formed_FixParadigm"
"velence","from_1601_1650","0","Wanderwort"
"velo","from_1401_1500","0","Ancient_Finno_Ugric"
"velúr","from_1851_1900","0","Internationalisms"
"vemhes","from_1051_1100","0","InternalDevelopment_Formed_Derivation"
"vén","from_1051_1100","?","Ancient_Finno_Ugric"
"véna","from_1751_1800","0","Internationalisms"
"vend","from_1801_1850","0","Germanic_inGeneral"
"vendég","from_1101_1150","0","NewLatin_Italian"
"vendégoldal","from_1751_1800","0","InternalDevelopment_Formed_Compound"
"ventilátor","from_1751_1800","0","Internationalisms"
"vény","from_1801_1850","0","InternalDevelopment_ConsciouslyFormed_inGeneral"
"venyige","from_1401_1500","0","Slavic_inGeneral"
"ver","from_1101_1150","0","UnknownOrigin"
